재무제표종류,종목코드,회사명,시장구분,업종,업종명,결산월,결산기준일,보고서종류,통화,항목코드,항목명,당기 3분기 3개월,당기 3분기 누적,전기 3분기 3개월,전기 3분기 누적,전기,전전기
"손익계산서, 기능별 분류 - 연결재무제표",[005420],코스모화학,유가증권시장상장법인,204,기타 화학제품 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_BasicEarningsLossPerShareFromDiscontinuedOperations,      중단영업기본주당이익(손실),0,0,0,0,,
"손익계산서, 기능별 분류 - 연결재무제표",[005420],코스모화학,유가증권시장상장법인,204,기타 화학제품 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_DilutedEarningsLossPerShare,   희석주당이익(손실),142,1478,-1278,-2555,,
"손익계산서, 기능별 분류 - 연결재무제표",[005420],코스모화학,유가증권시장상장법인,204,기타 화학제품 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_DilutedEarningsLossPerShareFromContinuingOperations,      계속영업희석주당이익(손실),142,1478,-1278,-2555,,
"손익계산서, 기능별 분류 - 연결재무제표",[005420],코스모화학,유가증권시장상장법인,204,기타 화학제품 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_DilutedEarningsLossPerShareFromDiscontinuedOperations,      중단영업희석주당이익(손실),0,0,0,0,,
"손익계산서, 기능별 분류 - 연결재무제표",[066310],큐에스아이,코스닥시장상장법인,261,반도체 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_Revenue,매출액,5985145282,17170811358,5257470874,17093566013,,
"손익계산서, 기능별 분류 - 연결재무제표",[066310],큐에스아이,코스닥시장상장법인,261,반도체 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_CostOfSales,매출원가,4120693559,12245091410,3931314100,12450849981,,
"손익계산서, 기능별 분류 - 연결재무제표",[066310],큐에스아이,코스닥시장상장법인,261,반도체 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_GrossProfit,매출총이익,1864451723,4925719948,1326156774,4642716032,,
"손익계산서, 기능별 분류 - 연결재무제표",[066310],큐에스아이,코스닥시장상장법인,261,반도체 제조업,12,2017-09-30,3분기보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,1217390968,3372580231,1246249141,3342877553,,
"손익계산서, 기능별 분류 - 연결재무제표",[066310],큐에스아이,코스닥시장상장법인,261,반도체 제조업,12,2017-09-30,3분기보고서,KRW,dart_OperatingIncomeLoss,영업이익,647060755,1553139717,79907633,1299838479,,
"손익계산서, 기능별 분류 - 연결재무제표",[066310],큐에스아이,코스닥시장상장법인,261,반도체 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_FinanceIncome,금융수익,96960229,136878980,6258848,46118373,,
"손익계산서, 기능별 분류 - 연결재무제표",[066310],큐에스아이,코스닥시장상장법인,261,반도체 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_FinanceCosts,금융비용,11100214,468441093,501449884,578445012,,
"손익계산서, 기능별 분류 - 연결재무제표",[066310],큐에스아이,코스닥시장상장법인,261,반도체 제조업,12,2017-09-30,3분기보고서,KRW,dart_OtherGains,기타수익,414234191,1238955272,69386138,860380155,,
"손익계산서, 기능별 분류 - 연결재무제표",[066310],큐에스아이,코스닥시장상장법인,261,반도체 제조업,12,2017-09-30,3분기보고서,KRW,dart_OtherLosses,기타비용,57596176,546964142,266695633,801281579,,
"손익계산서, 기능별 분류 - 연결재무제표",[066310],큐에스아이,코스닥시장상장법인,261,반도체 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_ProfitLossBeforeTax,법인세비용차감전순이익,1089558785,1913568734,-612592898,826610416,,
"손익계산서, 기능별 분류 - 연결재무제표",[066310],큐에스아이,코스닥시장상장법인,261,반도체 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_IncomeTaxExpenseContinuingOperations,법인세비용,167355123,221348376,-81639498,63182590,,
"손익계산서, 기능별 분류 - 연결재무제표",[066310],큐에스아이,코스닥시장상장법인,261,반도체 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_ProfitLoss,당기순이익,922203662,1692220358,-530953400,763427826,,
"손익계산서, 기능별 분류 - 연결재무제표",[066310],큐에스아이,코스닥시장상장법인,261,반도체 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_ProfitLossAttributableToAbstract,당기순이익의 귀속,,,,,,
"손익계산서, 기능별 분류 - 연결재무제표",[066310],큐에스아이,코스닥시장상장법인,261,반도체 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_ProfitLossAttributableToOwnersOfParent,   지배기업소유주지분,922203662,1692220358,-530953400,763427826,,
"손익계산서, 기능별 분류 - 연결재무제표",[066310],큐에스아이,코스닥시장상장법인,261,반도체 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_ProfitLossAttributableToNoncontrollingInterests,   비지배지분,0,0,0,0,,
"손익계산서, 기능별 분류 - 연결재무제표",[066310],큐에스아이,코스닥시장상장법인,261,반도체 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_EarningsPerShareAbstract,주당이익 [abstract],,,,,,
"손익계산서, 기능별 분류 - 연결재무제표",[066310],큐에스아이,코스닥시장상장법인,261,반도체 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_BasicEarningsLossPerShare,   기본주당이익,112,206,-64,93,,
"손익계산서, 기능별 분류 - 연결재무제표",[009410],태영건설,유가증권시장상장법인,412,토목 건설업,12,2017-09-30,3분기보고서,KRW,ifrs_Revenue,수익(매출액),8.7633E+11,2.26008E+12,4.96515E+11,1.38459E+12,,
"손익계산서, 기능별 분류 - 연결재무제표",[009410],태영건설,유가증권시장상장법인,412,토목 건설업,12,2017-09-30,3분기보고서,KRW,ifrs_CostOfSales,매출원가,7.19215E+11,1.87512E+12,4.23701E+11,1.20785E+12,,
"손익계산서, 기능별 분류 - 연결재무제표",[009410],태영건설,유가증권시장상장법인,412,토목 건설업,12,2017-09-30,3분기보고서,KRW,ifrs_GrossProfit,매출총이익,1.57115E+11,3.84959E+11,72814587394,1.76738E+11,,
"손익계산서, 기능별 분류 - 연결재무제표",[009410],태영건설,유가증권시장상장법인,412,토목 건설업,12,2017-09-30,3분기보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,49167524164,1.47784E+11,39605693618,1.33341E+11,,
"손익계산서, 기능별 분류 - 연결재무제표",[009410],태영건설,유가증권시장상장법인,412,토목 건설업,12,2017-09-30,3분기보고서,KRW,dart_OperatingIncomeLoss,영업이익(손실),1.07947E+11,2.37174E+11,33208893776,43397004811,,
"손익계산서, 기능별 분류 - 연결재무제표",[009410],태영건설,유가증권시장상장법인,412,토목 건설업,12,2017-09-30,3분기보고서,KRW,dart_OtherGains,기타영업외수익,2076879284,10835514209,4635528362,22815012682,,
"손익계산서, 기능별 분류 - 연결재무제표",[009410],태영건설,유가증권시장상장법인,412,토목 건설업,12,2017-09-30,3분기보고서,KRW,dart_OtherLosses,기타영업외비용,84962458525,1.00111E+11,13180702479,39239841581,,
"손익계산서, 기능별 분류 - 연결재무제표",[009410],태영건설,유가증권시장상장법인,412,토목 건설업,12,2017-09-30,3분기보고서,KRW,ifrs_FinanceIncome,금융수익,3726113314,9783627419,3167053047,11052590410,,
"손익계산서, 기능별 분류 - 연결재무제표",[009410],태영건설,유가증권시장상장법인,412,토목 건설업,12,2017-09-30,3분기보고서,KRW,ifrs_FinanceCosts,금융비용,8512400616,24746283060,8681137992,26548788793,,
"손익계산서, 기능별 분류 - 연결재무제표",[009410],태영건설,유가증권시장상장법인,412,토목 건설업,12,2017-09-30,3분기보고서,KRW,entity00153861_udf_IS_20171113194427655_IncomeStatementAbstract,관계.공동기업투자손익,-474371922,22732049896,-6208753375,-14970926071,,
"손익계산서, 기능별 분류 - 연결재무제표",[009410],태영건설,유가증권시장상장법인,412,토목 건설업,12,2017-09-30,3분기보고서,KRW,ifrs_ProfitLossBeforeTax,법인세비용차감전순이익(손실),19800944452,1.55669E+11,12940881339,-3494948542,,
"손익계산서, 기능별 분류 - 연결재무제표",[009410],태영건설,유가증권시장상장법인,412,토목 건설업,12,2017-09-30,3분기보고서,KRW,ifrs_IncomeTaxExpenseContinuingOperations,법인세비용,2946262537,41104374559,8152170180,22975543838,,
"손익계산서, 기능별 분류 - 연결재무제표",[009410],태영건설,유가증권시장상장법인,412,토목 건설업,12,2017-09-30,3분기보고서,KRW,ifrs_ProfitLoss,당기순이익(손실),16854681915,1.14564E+11,4788711159,-26470492380,,
"손익계산서, 기능별 분류 - 연결재무제표",[009410],태영건설,유가증권시장상장법인,412,토목 건설업,12,2017-09-30,3분기보고서,KRW,ifrs_ProfitLossAttributableToAbstract,당기순이익(손실)의 귀속 [abstract],,,,,,
"손익계산서, 기능별 분류 - 연결재무제표",[009410],태영건설,유가증권시장상장법인,412,토목 건설업,12,2017-09-30,3분기보고서,KRW,ifrs_ProfitLossAttributableToOwnersOfParent,   지배기업 소유주지분,1682224630,89178424301,4813132053,-26169036057,,
"손익계산서, 기능별 분류 - 연결재무제표",[009410],태영건설,유가증권시장상장법인,412,토목 건설업,12,2017-09-30,3분기보고서,KRW,ifrs_ProfitLossAttributableToNoncontrollingInterests,   비지배지분,15172457285,25385839788,-24420894,-301456323,,
"손익계산서, 기능별 분류 - 연결재무제표",[009410],태영건설,유가증권시장상장법인,412,토목 건설업,12,2017-09-30,3분기보고서,KRW,ifrs_EarningsPerShareAbstract,주당이익 [abstract],,,,,,
"손익계산서, 기능별 분류 - 연결재무제표",[009410],태영건설,유가증권시장상장법인,412,토목 건설업,12,2017-09-30,3분기보고서,KRW,ifrs_BasicEarningsLossPerShare,   기본주당이익(손실),24,1305,70,-384,,
"손익계산서, 기능별 분류 - 연결재무제표",[009410],태영건설,유가증권시장상장법인,412,토목 건설업,12,2017-09-30,3분기보고서,KRW,ifrs_DilutedEarningsLossPerShare,   희석주당이익(손실),24,1305,70,-384,,
"손익계산서, 기능별 분류 - 연결재무제표",[131290],티에스이,코스닥시장상장법인,272,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",12,2017-09-30,3분기보고서,KRW,ifrs_Revenue,수익(매출액),53218168346,1.42714E+11,35140038496,93696148872,,
"손익계산서, 기능별 분류 - 연결재무제표",[131290],티에스이,코스닥시장상장법인,272,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",12,2017-09-30,3분기보고서,KRW,ifrs_CostOfSales,매출원가,39922933523,1.06198E+11,32704339814,85387941515,,
"손익계산서, 기능별 분류 - 연결재무제표",[131290],티에스이,코스닥시장상장법인,272,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",12,2017-09-30,3분기보고서,KRW,ifrs_GrossProfit,매출총이익,13295234823,36515630528,2435698682,8308207357,,
"손익계산서, 기능별 분류 - 연결재무제표",[131290],티에스이,코스닥시장상장법인,272,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",12,2017-09-30,3분기보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,5501052765,16429276767,5395382056,17691659289,,
"손익계산서, 기능별 분류 - 연결재무제표",[131290],티에스이,코스닥시장상장법인,272,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",12,2017-09-30,3분기보고서,KRW,dart_OperatingIncomeLoss,영업이익(손실),7794182058,20086353761,-2959683374,-9383451932,,
"손익계산서, 기능별 분류 - 연결재무제표",[131290],티에스이,코스닥시장상장법인,272,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",12,2017-09-30,3분기보고서,KRW,dart_OtherGains,기타수익,797086668,1225017796,78072184,352066794,,
"손익계산서, 기능별 분류 - 연결재무제표",[131290],티에스이,코스닥시장상장법인,272,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",12,2017-09-30,3분기보고서,KRW,dart_OtherLosses,기타비용,14893049,211556717,185577716,618345218,,
"손익계산서, 기능별 분류 - 연결재무제표",[131290],티에스이,코스닥시장상장법인,272,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",12,2017-09-30,3분기보고서,KRW,ifrs_FinanceIncome,금융수익,989307157,2461495282,753465848,2227380450,,
"손익계산서, 기능별 분류 - 연결재무제표",[131290],티에스이,코스닥시장상장법인,272,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",12,2017-09-30,3분기보고서,KRW,ifrs_FinanceCosts,금융비용,913282142,3207365424,1329064483,2595748931,,
"손익계산서, 기능별 분류 - 연결재무제표",[131290],티에스이,코스닥시장상장법인,272,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",12,2017-09-30,3분기보고서,KRW,entity00372226_udf_IS_201711113628805_IncomeStatementAbstract,지분법손익,12685605,19064376,-213986445,-358647999,,
"손익계산서, 기능별 분류 - 연결재무제표",[131290],티에스이,코스닥시장상장법인,272,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",12,2017-09-30,3분기보고서,KRW,ifrs_ProfitLossBeforeTax,법인세비용차감전순이익(손실),8665086297,20373009074,-3856773986,-10376746836,,
"손익계산서, 기능별 분류 - 연결재무제표",[131290],티에스이,코스닥시장상장법인,272,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",12,2017-09-30,3분기보고서,KRW,ifrs_IncomeTaxExpenseContinuingOperations,법인세비용,1560750357,2665975407,557460542,181542953,,
"손익계산서, 기능별 분류 - 연결재무제표",[131290],티에스이,코스닥시장상장법인,272,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",12,2017-09-30,3분기보고서,KRW,ifrs_ProfitLossFromContinuingOperations,계속영업이익(손실),7104335940,17707033667,-4414234528,-10558289789,,
"손익계산서, 기능별 분류 - 연결재무제표",[131290],티에스이,코스닥시장상장법인,272,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",12,2017-09-30,3분기보고서,KRW,ifrs_ProfitLossFromDiscontinuedOperations,중단영업이익(손실),,,,,,
"손익계산서, 기능별 분류 - 연결재무제표",[131290],티에스이,코스닥시장상장법인,272,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",12,2017-09-30,3분기보고서,KRW,ifrs_ProfitLoss,당기순이익(손실),7104335940,17707033667,-4414234528,-10558289789,,
"손익계산서, 기능별 분류 - 연결재무제표",[131290],티에스이,코스닥시장상장법인,272,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",12,2017-09-30,3분기보고서,KRW,ifrs_ProfitLossAttributableToAbstract,당기순이익(손실)의 귀속 [abstract],,,,,,
"손익계산서, 기능별 분류 - 연결재무제표",[131290],티에스이,코스닥시장상장법인,272,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",12,2017-09-30,3분기보고서,KRW,ifrs_ProfitLossAttributableToOwnersOfParent,   지배기업의 소유주에게 귀속되는 당기순이익(손실),6095153045,14810962987,-4584491813,-10946848606,,
"손익계산서, 기능별 분류 - 연결재무제표",[131290],티에스이,코스닥시장상장법인,272,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",12,2017-09-30,3분기보고서,KRW,ifrs_ProfitLossAttributableToNoncontrollingInterests,   비지배지분에 귀속되는 당기순이익(손실),1009182895,2896070680,170257285,388558817,,
"손익계산서, 기능별 분류 - 연결재무제표",[131290],티에스이,코스닥시장상장법인,272,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",12,2017-09-30,3분기보고서,KRW,ifrs_EarningsPerShareAbstract,주당이익 [abstract],,,,,,
"손익계산서, 기능별 분류 - 연결재무제표",[131290],티에스이,코스닥시장상장법인,272,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",12,2017-09-30,3분기보고서,KRW,ifrs_BasicEarningsLossPerShare,   기본주당이익(손실),597,1450,-448,-1068,,
"손익계산서, 기능별 분류 - 연결재무제표",[131290],티에스이,코스닥시장상장법인,272,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",12,2017-09-30,3분기보고서,KRW,ifrs_BasicEarningsLossPerShareFromContinuingOperations,      계속영업기본주당이익(손실),597,1450,-448,-1068,,
"손익계산서, 기능별 분류 - 연결재무제표",[131290],티에스이,코스닥시장상장법인,272,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",12,2017-09-30,3분기보고서,KRW,ifrs_BasicEarningsLossPerShareFromDiscontinuedOperations,      중단영업기본주당이익(손실),,,,,,
"손익계산서, 기능별 분류 - 연결재무제표",[131290],티에스이,코스닥시장상장법인,272,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",12,2017-09-30,3분기보고서,KRW,ifrs_DilutedEarningsLossPerShare,   희석주당이익(손실),597,1450,-451,-1072,,
"손익계산서, 기능별 분류 - 연결재무제표",[131290],티에스이,코스닥시장상장법인,272,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",12,2017-09-30,3분기보고서,KRW,ifrs_DilutedEarningsLossPerShareFromContinuingOperations,      계속영업희석주당이익(손실),597,1450,-451,-1072,,
"손익계산서, 기능별 분류 - 연결재무제표",[131290],티에스이,코스닥시장상장법인,272,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",12,2017-09-30,3분기보고서,KRW,ifrs_DilutedEarningsLossPerShareFromDiscontinuedOperations,      중단영업희석주당이익(손실),,,,,,
"손익계산서, 기능별 분류 - 연결재무제표",[062860],티엘아이,코스닥시장상장법인,261,반도체 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_Revenue,수익(매출액),17212188371,52744867987,19009977817,57704066586,,
"손익계산서, 기능별 분류 - 연결재무제표",[062860],티엘아이,코스닥시장상장법인,261,반도체 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_CostOfSales,매출원가,13128994586,37608506264,14014806290,41876497106,,
"손익계산서, 기능별 분류 - 연결재무제표",[062860],티엘아이,코스닥시장상장법인,261,반도체 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_GrossProfit,매출총이익,4083193785,15136361723,4995171527,15827569480,,
"손익계산서, 기능별 분류 - 연결재무제표",[062860],티엘아이,코스닥시장상장법인,261,반도체 제조업,12,2017-09-30,3분기보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,5678353376,16156784470,5877810187,17485494474,,
"손익계산서, 기능별 분류 - 연결재무제표",[062860],티엘아이,코스닥시장상장법인,261,반도체 제조업,12,2017-09-30,3분기보고서,KRW,dart_OperatingIncomeLoss,영업이익(손실),-1595159591,-1020422747,-882638660,-1657924994,,
"손익계산서, 기능별 분류 - 연결재무제표",[062860],티엘아이,코스닥시장상장법인,261,반도체 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_FinanceIncome,금융수익,175740884,501738964,110823143,380815281,,
"손익계산서, 기능별 분류 - 연결재무제표",[062860],티엘아이,코스닥시장상장법인,261,반도체 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_FinanceCosts,금융원가,,,55943755,94604941,,
"손익계산서, 기능별 분류 - 연결재무제표",[062860],티엘아이,코스닥시장상장법인,261,반도체 제조업,12,2017-09-30,3분기보고서,KRW,dart_OtherGains,기타이익,67328240,384203931,294505296,1102867790,,
"손익계산서, 기능별 분류 - 연결재무제표",[062860],티엘아이,코스닥시장상장법인,261,반도체 제조업,12,2017-09-30,3분기보고서,KRW,dart_OtherLosses,기타손실,152571503,353371371,277170513,804286037,,
"손익계산서, 기능별 분류 - 연결재무제표",[062860],티엘아이,코스닥시장상장법인,261,반도체 제조업,12,2017-09-30,3분기보고서,KRW,entity00261887_udf_IS_2017119194952652_IncomeStatementAbstract,지분법이익,,,4654030354,4654030354,,
"손익계산서, 기능별 분류 - 연결재무제표",[062860],티엘아이,코스닥시장상장법인,261,반도체 제조업,12,2017-09-30,3분기보고서,KRW,entity00261887_udf_IS_201711919509241_IncomeStatementAbstract,지분법손실,235238571,1567667537,896349364,4037897564,,
"손익계산서, 기능별 분류 - 연결재무제표",[062860],티엘아이,코스닥시장상장법인,261,반도체 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_ProfitLossBeforeTax,법인세비용차감전순이익(손실),-1739900541,-2055518760,2947256501,-457000111,,
"손익계산서, 기능별 분류 - 연결재무제표",[062860],티엘아이,코스닥시장상장법인,261,반도체 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_IncomeTaxExpenseContinuingOperations,법인세비용,,52194149,299201784,516735126,,
"손익계산서, 기능별 분류 - 연결재무제표",[062860],티엘아이,코스닥시장상장법인,261,반도체 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_ProfitLoss,당기순이익(손실),-1739900541,-2107712909,2648054717,-973735237,,
"손익계산서, 기능별 분류 - 연결재무제표",[062860],티엘아이,코스닥시장상장법인,261,반도체 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_ProfitLossAttributableToAbstract,당기순이익(손실)의 귀속 [abstract],,,,,,
"손익계산서, 기능별 분류 - 연결재무제표",[062860],티엘아이,코스닥시장상장법인,261,반도체 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_ProfitLossAttributableToOwnersOfParent,   지배기업의 소유주에게 귀속되는 당기순이익(손실),-1765831236,-2394956111,2705457062,-1489114809,,
"손익계산서, 기능별 분류 - 연결재무제표",[062860],티엘아이,코스닥시장상장법인,261,반도체 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_ProfitLossAttributableToNoncontrollingInterests,   비지배지분에 귀속되는 당기순이익(손실),25930695,287243202,-57402345,515379572,,
"손익계산서, 기능별 분류 - 연결재무제표",[062860],티엘아이,코스닥시장상장법인,261,반도체 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_EarningsPerShareAbstract,주당이익 [abstract],,,,,,
"손익계산서, 기능별 분류 - 연결재무제표",[062860],티엘아이,코스닥시장상장법인,261,반도체 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_BasicEarningsLossPerShare,   기본주당이익(손실),-197,-266,286,-158,,
"손익계산서, 기능별 분류 - 연결재무제표",[062860],티엘아이,코스닥시장상장법인,261,반도체 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_DilutedEarningsLossPerShare,   희석주당이익(손실),-197,-266,286,-158,,
"손익계산서, 기능별 분류 - 연결재무제표",[106240],파인테크닉스,코스닥시장상장법인,264,통신 및 방송 장비 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_Revenue,수익(매출액),64411059274,1.62623E+11,52585362145,1.66051E+11,,
"손익계산서, 기능별 분류 - 연결재무제표",[106240],파인테크닉스,코스닥시장상장법인,264,통신 및 방송 장비 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_CostOfSales,매출원가,57948397806,1.40559E+11,46031785069,1.42955E+11,,
"손익계산서, 기능별 분류 - 연결재무제표",[106240],파인테크닉스,코스닥시장상장법인,264,통신 및 방송 장비 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_GrossProfit,매출총이익,6462661468,22064034225,6553577076,23096203639,,
"손익계산서, 기능별 분류 - 연결재무제표",[106240],파인테크닉스,코스닥시장상장법인,264,통신 및 방송 장비 제조업,12,2017-09-30,3분기보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,6273804736,20130031943,7241744927,21633087586,,
"손익계산서, 기능별 분류 - 연결재무제표",[106240],파인테크닉스,코스닥시장상장법인,264,통신 및 방송 장비 제조업,12,2017-09-30,3분기보고서,KRW,dart_OperatingIncomeLoss,영업이익(손실),188856732,1934002282,-688167851,1463116053,,
"손익계산서, 기능별 분류 - 연결재무제표",[106240],파인테크닉스,코스닥시장상장법인,264,통신 및 방송 장비 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_FinanceIncome,금융수익,655119016,964733215,259843295,610556682,,
"손익계산서, 기능별 분류 - 연결재무제표",[106240],파인테크닉스,코스닥시장상장법인,264,통신 및 방송 장비 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_FinanceCosts,금융원가,794389181,3260710074,1867768557,3806835390,,
"손익계산서, 기능별 분류 - 연결재무제표",[106240],파인테크닉스,코스닥시장상장법인,264,통신 및 방송 장비 제조업,12,2017-09-30,3분기보고서,KRW,dart_OtherGains,기타이익,349916935,3838557840,608338111,3255205717,,
"손익계산서, 기능별 분류 - 연결재무제표",[106240],파인테크닉스,코스닥시장상장법인,264,통신 및 방송 장비 제조업,12,2017-09-30,3분기보고서,KRW,dart_OtherLosses,기타손실,1116947454,3364679764,663573194,3020026091,,
"손익계산서, 기능별 분류 - 연결재무제표",[106240],파인테크닉스,코스닥시장상장법인,264,통신 및 방송 장비 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_ProfitLossBeforeTax,법인세비용차감전순이익(손실),-717443952,111903499,-2351328196,-1497983029,,
"손익계산서, 기능별 분류 - 연결재무제표",[106240],파인테크닉스,코스닥시장상장법인,264,통신 및 방송 장비 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_IncomeTaxExpenseContinuingOperations,법인세비용,101583677,-166446249,481957125,644503806,,
"손익계산서, 기능별 분류 - 연결재무제표",[106240],파인테크닉스,코스닥시장상장법인,264,통신 및 방송 장비 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_ProfitLossFromContinuingOperations,계속영업이익(손실),-819027629,278349748,-2833285321,-2142486835,,
"손익계산서, 기능별 분류 - 연결재무제표",[106240],파인테크닉스,코스닥시장상장법인,264,통신 및 방송 장비 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_ProfitLossFromDiscontinuedOperations,중단영업이익(손실),,,7172005891,1813611616,,
"손익계산서, 기능별 분류 - 연결재무제표",[106240],파인테크닉스,코스닥시장상장법인,264,통신 및 방송 장비 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_ProfitLoss,당기순이익(손실),-819027629,278349748,4338720570,-328875219,,
"손익계산서, 기능별 분류 - 연결재무제표",[106240],파인테크닉스,코스닥시장상장법인,264,통신 및 방송 장비 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_ProfitLossAttributableToAbstract,당기순이익(손실)의 귀속 [abstract],,,,,,
"손익계산서, 기능별 분류 - 연결재무제표",[106240],파인테크닉스,코스닥시장상장법인,264,통신 및 방송 장비 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_ProfitLossAttributableToOwnersOfParent,   지배기업의 소유주에게 귀속되는 당기순이익(손실),-352485040,120760153,919520897,-433576034,,
"손익계산서, 기능별 분류 - 연결재무제표",[106240],파인테크닉스,코스닥시장상장법인,264,통신 및 방송 장비 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_ProfitLossAttributableToNoncontrollingInterests,   비지배지분에 귀속되는 당기순이익(손실),-466542589,157589595,3419199673,104700815,,
"손익계산서, 기능별 분류 - 연결재무제표",[106240],파인테크닉스,코스닥시장상장법인,264,통신 및 방송 장비 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_EarningsPerShareAbstract,주당이익 [abstract],,,,,,
"손익계산서, 기능별 분류 - 연결재무제표",[106240],파인테크닉스,코스닥시장상장법인,264,통신 및 방송 장비 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_BasicEarningsLossPerShare,   기본주당이익(손실),,,,,,
"손익계산서, 기능별 분류 - 연결재무제표",[106240],파인테크닉스,코스닥시장상장법인,264,통신 및 방송 장비 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_BasicEarningsLossPerShareFromContinuingOperations,      계속영업기본주당이익(손실),-24,8,-96,-64,,
"손익계산서, 기능별 분류 - 연결재무제표",[106240],파인테크닉스,코스닥시장상장법인,264,통신 및 방송 장비 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_BasicEarningsLossPerShareFromDiscontinuedOperations,      중단영업기본주당이익(손실),,,226,54,,
